Age,Gender,Sport,WatchTime,PreviousClicks,Device,AdCategory
24,F,Football,120,11,TV,Gaming
31,F,Cricket,111,16,Laptop,Food
38,M,Football,90,4,TV,Travel
59,F,Football,153,20,Mobile,Sports
59,M,Cricket,106,7,TV,Food
49,F,Cricket,117,7,Mobile,Food
57,F,Cricket,159,0,Laptop,Food
41,M,Football,140,2,Laptop,Sports
56,M,Football,75,12,TV,Travel
59,M,Football,101,4,TV,Sports
24,F,Cricket,84,18,Mobile,Gaming
47,M,Cricket,14,8,TV,Food
50,M,Cricket,114,17,Mobile,Food
36,F,Cricket,128,6,TV,Food
48,M,Football,49,16,Laptop,Travel
41,F,Cricket,53,19,Mobile,Food
38,M,Cricket,81,4,Mobile,Food
49,M,Football,116,10,TV,Sports
21,M,Football,101,7,TV,Sports
46,F,Football,115,19,Laptop,Sports
56,F,Cricket,9,4,TV,Food
52,F,Cricket,116,2,Laptop,Food
55,M,Football,108,9,TV,Sports
47,M,Cricket,76,8,TV,Food
21,M,Football,109,1,TV,Sports
25,F,Football,35,19,Mobile,Travel
50,M,Football,34,4,Laptop,Travel
37,M,Football,11,7,Laptop,Travel
49,M,Cricket,177,13,TV,Food
35,M,Cricket,110,6,Laptop,Food
37,F,Cricket,37,9,Mobile,Food
59,F,Cricket,126,1,Mobile,Food
33,F,Football,9,18,Laptop,Travel
47,M,Football,156,10,TV,Sports
23,M,Football,74,15,TV,Gaming
34,M,Football,148,16,Laptop,Sports
39,F,Cricket,101,13,Laptop,Food
24,F,Football,106,2,Mobile,Sports
28,M,Cricket,87,15,Mobile,Travel
44,F,Football,116,12,Mobile,Sports
56,M,Cricket,167,5,Mobile,Food
23,M,Cricket,37,14,Laptop,Gaming
33,F,Football,111,0,TV,Sports
40,M,Football,135,4,Laptop,Sports
23,M,Cricket,123,13,Mobile,Gaming
50,F,Football,137,5,Mobile,Sports
53,F,Football,90,16,TV,Travel
23,M,Football,69,4,Laptop,Travel
59,F,Football,157,8,Mobile,Sports
51,M,Cricket,41,17,Mobile,Food
32,M,Cricket,173,16,Laptop,Food
45,F,Football,71,14,Mobile,Travel
26,F,Cricket,101,0,Mobile,Sports
30,M,Football,158,0,Mobile,Sports
24,M,Football,39,7,Laptop,Travel
56,M,Cricket,35,3,TV,Food
53,F,Cricket,139,2,Mobile,Food
32,F,Cricket,44,5,TV,Food
44,M,Cricket,113,13,Mobile,Food
54,F,Cricket,155,4,Mobile,Food
50,M,Football,51,4,TV,Travel
50,F,Cricket,130,0,Mobile,Food
36,F,Football,46,0,Laptop,Travel
42,F,Cricket,140,4,Laptop,Food
55,F,Cricket,76,6,TV,Food
39,F,Football,71,19,TV,Travel
32,M,Football,77,10,Mobile,Travel
39,M,Football,103,11,TV,Sports
30,M,Cricket,69,12,Laptop,Travel
49,F,Football,23,1,Mobile,Travel
34,M,Cricket,179,14,TV,Food
58,F,Cricket,106,6,Laptop,Food
33,M,Cricket,20,0,Mobile,Food
49,F,Cricket,103,7,Mobile,Food
48,M,Football,133,20,Mobile,Sports
24,M,Football,122,20,Mobile,Gaming
23,M,Cricket,139,13,TV,Gaming
33,M,Cricket,145,4,Mobile,Food
54,M,Cricket,89,4,TV,Food
30,M,Cricket,15,2,TV,Travel
34,M,Football,50,12,Mobile,Travel
59,M,Cricket,32,0,Laptop,Food
59,M,Cricket,15,13,Laptop,Food
55,M,Football,87,7,TV,Travel
32,F,Football,86,2,Mobile,Travel
23,M,Cricket,40,1,TV,Travel
59,F,Football,174,13,Laptop,Sports
20,F,Cricket,67,9,TV,Gaming
55,F,Football,79,7,Mobile,Travel
18,F,Cricket,62,5,Laptop,Travel
24,F,Cricket,96,12,Laptop,Gaming
36,F,Football,45,11,Mobile,Travel
50,F,Football,132,2,Laptop,Sports
60,F,Cricket,66,18,Laptop,Food
20,M,Football,67,4,Mobile,Travel
43,F,Cricket,68,18,Mobile,Food
30,M,Football,116,3,TV,Sports
38,M,Cricket,94,14,Laptop,Food
31,F,Football,49,16,Laptop,Travel
59,F,Football,179,2,Laptop,Sports
34,F,Cricket,112,12,TV,Food
44,F,Cricket,50,1,Laptop,Food
55,F,Football,57,11,Laptop,Travel
25,M,Cricket,5,10,Laptop,Travel
24,M,Cricket,116,15,Laptop,Gaming
48,M,Football,52,20,Mobile,Travel
56,F,Cricket,69,6,TV,Food
40,F,Cricket,76,14,TV,Food
28,M,Cricket,44,14,Mobile,Travel
19,F,Cricket,49,5,TV,Travel
41,M,Football,15,10,TV,Travel
31,F,Cricket,85,20,Laptop,Food
32,M,Cricket,49,11,TV,Food
44,F,Cricket,89,3,Laptop,Food
28,F,Football,65,14,Mobile,Travel
20,M,Football,115,7,TV,Sports
38,F,Cricket,14,15,TV,Food
56,F,Football,20,9,TV,Travel
40,M,Football,26,19,TV,Travel
45,F,Football,138,11,Mobile,Sports
56,M,Cricket,90,1,Mobile,Food
59,F,Cricket,90,18,Mobile,Food
34,F,Football,102,20,Laptop,Sports
32,M,Cricket,65,2,Mobile,Food
38,F,Football,54,4,Mobile,Travel
46,F,Cricket,45,6,Mobile,Food
30,F,Cricket,100,10,Laptop,Travel
41,F,Football,106,16,TV,Sports
51,M,Cricket,92,12,TV,Food
22,F,Football,166,13,TV,Gaming
54,F,Cricket,20,15,TV,Food
44,M,Football,30,17,TV,Travel
31,F,Cricket,28,18,TV,Food
19,M,Cricket,140,1,TV,Sports
21,M,Cricket,103,9,Laptop,Gaming
37,M,Football,45,14,Mobile,Travel
